"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
310103,"County Donegal, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.320608,-7.177312,land,inland,2023-09-16,"Glenagad Community Centre - An Taisce",10,11,21,45.00,1.86,0.00,20,140,70,120,910,870,,110,500,200,60,,40,50,150,1150,190,,,110,,,,2,10,20,20,,,,,,,90,40,,,150,,,,,,,260,,,,,,,,,,,,,,5262
310104,"County Donegal, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.160913,-8.087783,land,inland,2023-09-03,"Falcarragh Clean Coasts Group - An Taisce",10,,10,45.00,1.86,0.00,8,,20,8,16,12,,,36,30,,,8,,,20,12,20,,32,,,,,,24,8,8,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,394
310105,"Binnion, Bunacrick, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.282337,-7.431544,land,inland,2023-09-15,"Clonmany National School - An Taisce",5,22,27,22.50,1.86,0.00,8,,8,8,,24,,,,100,,,,8,10,80,,,,62,,,,,,24,,,,,16,,,24,32,,,,,,,,,,248,,,,,,,,,,,,,,644
310106,"County Donegal, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.294018,-7.150773,land,saltwater,2023-09-15,"Culdaff Tidy Towns - An Taisce",6,,6,10.00,0.62,0.00,3,2,1,57,12,53,,3,5,120,,16,,,1,2,5,,,,,,,,9,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,289
310107,"Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.2974482,-6.1593896,land,saltwater,2023-09-16,"Anti social Swimmers - An Taisce",4,,4,2.27,0.62,0.00,3,,5,,15,9,,3,10,25,,,,,,,3,2,2,2,,,,,,,,,1,,,,,,,3,,,1,,,,,3,35,,,,,,,,,,,,,,119
310108,"Dublin City, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.318564429275,-6.2050830324899,land,saltwater,2023-09-16,"Merrion Gates Residents - An Taisce",10,1,11,4.55,0.93,0.00,17,8,13,7,18,24,,14,8,,,,1,,9,25,10,1,2,6,,,3,,,7,2,3,,,1,,,7,2,4,,30,1,2,,,,4,111,,,,,,,,,,,,,,323
310109,"Cork, Co. Cork, Ireland","Co. Cork, Ireland",Ireland,51.809826,-8.070466,land,saltwater,2023-09-16,"Churchtown South litter Pickers - An Taisce",13,14,27,136.36,0.62,0.00,25,5,23,17,32,3,1,5,540,,,1,,1,6,15,40,30,12,166,,,63,3,1,30,3,16,1,17,40,,1,,12,6,,13,,41,,5,27,8,450,,,,,,,,,,,,,,1634
310110,"Sligo, Co. Sligo, Ireland","Co. Sligo, Ireland",Ireland,54.3429439,-8.6566083,land,saltwater,2023-09-17,"Raughley clean coasts - An Taisce",4,2,6,27.27,1.24,0.00,12,,4,4,8,9,,,40,,,,5,,,5,4,,,311,,,1,,,,4,20,,,,,,,11,6,,,,7,1,,,3,153,,,,,,,,,,,,,,596
310111,"Waterford, Co. Waterford, Ireland","Co. Waterford, Ireland",Ireland,52.095889076747,-7.5435385633621,land,saltwater,2023-09-17,"Nicola & James, Clonea - An Taisce",1,1,2,3.64,1.24,0.00,2,,5,2,20,15,10,2,20,2,,3,,2,3,40,10,,3,14,,,,,,,,2,,,6,,,,4,3,,,1,,3,,,,20,,,,,,,,,,,,,,190
310112,"Cork, Co. Cork, Ireland","Co. Cork, Ireland",Ireland,51.86856901169,-7.9699367839877,land,saltwater,2023-09-17,"Nagle NiFheinneadha, Ballycrenane Beach - An Taisce",2,1,3,9.09,0.31,0.00,3,,18,5,17,19,,,50,1,,,3,,2,40,13,2,,30,,,2,,,23,1,7,,,,,,,1,,,2,,2,,2,1,,195,,,,,,,,,,,,,,436
310113,"Cloosguire, Magherabeg Upper, Co. Kerry, Ireland",,Ireland,52.261954,-10.012255,land,saltwater,2023-09-17,"Castlegregory TidyTowns - An Taisce",6,1,7,6.82,2.49,0.00,5,7,1,2,9,3,,3,17,37,,,,,3,15,5,,,7,,,,,,13,8,,,,4,,,,,,,6,,,,1,,,36,,,,,,,,,,,,,,177
