"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
294126,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.7440007,19.6446029,land,,2023-09-19,,1,,1,0.55,0.00,0.00,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
294127,"Łódź, Poland","Łódź Voivodeship, Poland",Poland,51.79925,19.392638333333,land,,2023-09-19,,1,,1,0.91,0.00,0.00,,1,1,1,4,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
298638,"Łódź, Poland","Łódź Voivodeship, Poland",Poland,51.799518623543,19.391712156249,land,,2023-09-25,w,3,,3,0.55,0.00,0.00,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
299785,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.7440007,19.6446029,land,,2023-09-30,Amcorciaki,2,,2,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299791,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.742644289498,19.648017045406,land,,2023-09-30,Amcorciaki,2,,2,238.53,0.17,0.00,,,8,91,27,7,,,,,1,,1,1,,4,,,,,,1,12,1,,8,11,,,6,,,7,2,,2,1,1,,,,,,,2,,,,,,,,,,,,,,194
299792,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.742846666667,19.648573333333,land,,2023-09-30,Amcorciaki,2,,2,331.96,0.21,0.00,,16,30,70,14,7,1,10,12,,,,1,,5,,4,,,9,,,38,5,,,11,3,,,,9,,2,6,1,5,12,,,40,,,,60,,,,,,,,,,,,,,371
299793,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.7440007,19.6446029,land,,2023-09-30,Amcorciaki,2,,2,46.35,0.00,0.00,,7,13,57,22,33,,10,6,8,,,2,1,,10,,1,,1,,,1,,,,,,,2,,2,2,6,,1,2,10,,,,,,3,29,,,,,,,,,,,,,,229
299794,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.743005,19.648441666667,land,,2023-09-30,Amcorciaki,2,,2,8.54,0.28,0.00,,8,,9,6,10,1,,1,,,,,,1,6,,,,,,,,,,,1,,,,,,2,1,,2,2,3,,,,1,,,7,,,,,,,,,,,,,,61
299795,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.742976666667,19.64867,land,,2023-09-30,Amcorciaki,5,,5,138.18,0.09,0.00,,21,10,79,23,38,28,,17,,,,,2,,,,,,,,,,4,,,,,,13,,,20,,,,,,8,,,,,,,,,,,,,,,,,,,,263
299796,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.743294929504,19.648298307459,land,,2023-09-30,Amcorciaki,2,,2,41.80,1.29,0.00,,42,44,33,5,4,2,11,5,,,1,3,,,3,,,,,,,,1,,,,,,3,,,2,,,,,5,,2,,1,,,4,,,,,,,,,,,,,,171
299798,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.743015410564,19.64845440664,land,,2023-09-30,"Ekipa Leona",3,,3,37.62,8.81,0.00,,13,13,30,4,4,,2,,,4,2,2,,2,,1,,,,,,,1,,,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,85
299799,"Łódź, Poland","Łódź Voivodeship, Poland",Poland,51.753973787266,19.420457047305,land,,2023-09-30,amcorciaki,3,,3,40.19,9.78,0.00,,,17,57,21,,1,1,7,,,,,,,4,,,,,,,,,,9,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,190
299802,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.743058298174,19.648601746479,land,,2023-09-30,,1,,1,61.58,0.00,0.00,,16,,44,52,20,18,9,5,,,32,14,3,,50,18,,,,,,3,1,,,3,,,,,,,,,2,,20,,,,2,,,50,,,,,,,,,,,,,,362
300606,"Łódź East County, Poland","Łódź Voivodeship, Poland",Poland,51.742987004157,19.648462794739,land,,2023-09-30,Amcorciaki,4,,4,58.88,0.00,0.00,,5,8,2,5,1,,2,,,1,,,,1,,,,,,,,5,2,,1,10,2,,,,,,2,,,1,7,,,,1,,,19,,,,,,,,,,,,,,75
304288,"Wrocław County, Poland","Lower Silesian Voivodeship, Poland",Poland,51.134767274086,17.184344174991,watercraft,inland,2023-10-31,,1,,1,40.28,0.00,0.00,,,,,,,,,,,,,3,,,6,2,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
332282,"Gdańsk, Poland","Pomeranian Voivodeship, Poland",Poland,54.383100913281,18.58798569285,land,saltwater,2024-08-05,Tea,2,,2,0.16,0.00,0.00,,1,,,1,1,,5,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,12
Totals:,,,,,,,,,,,,,,,,,160,146,489,218,145,56,101,56,118,6,36,37,11,17,126,28,19,25,12,0,1,60,17,0,18,38,9,1,24,0,11,33,13,6,13,88,64,9,3,40,28,1,3,185,0,0,0,0,0,0,0,0,0,10,0,0,10
