"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
315726,"Gothenburg Municipality, Sweden","Västra Götaland County, Sweden",Sweden,57.711773203836,12.030947124815,land,inland,2023-09-16,"Strcka runt Osbysjn, omrde runt Parkskolan. Ebbarpsvgen - Clean Sweden",4,21,25,155.00,0.25,0.00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315727,"Trelleborg Municipality, Sweden","Skåne County, Sweden",Sweden,55.362615152309,13.208419282269,land,freshwater,2023-09-16,"Stranden dalabadet - Clean Sweden",4,19,23,160.00,0.25,0.00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315728,"Borås Municipality, Sweden","Västra Götaland County, Sweden",Sweden,57.714548742987,12.916134486071,land,inland,2023-09-17,"Stranden frn Regementet till Tosterbron - Clean Sweden",2,26,28,180.00,0.25,0.00,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315729,"Laholm Municipality, Sweden","Halland County, Sweden",Sweden,56.479279554448,12.927872289488,land,saltwater,2023-09-17,"Stranden mellan Vallbergavgen och nakenbadet i norr - Clean Sweden",3,20,23,175.00,0.25,0.00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315730,"Filipstad Municipality, Sweden","Varmland County, Sweden",Sweden,59.726243514441,14.159559234898,land,saltwater,2023-09-16,"Strandpromenaden /hlsans stig filipstad - Clean Sweden",3,20,23,150.00,0.25,0.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315731,"Stockholm Municipality, Sweden","Stockholm County, Sweden",Sweden,59.333801270063,18.088118426546,land,freshwater,2023-09-16,"Strandvgen  Djurgrden  Jenny Lind - Clean Sweden",10,20,30,220.00,0.25,0.00,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315732,"Gothenburg Municipality, Sweden","Västra Götaland County, Sweden",Sweden,57.679980072293,11.874093898386,land,saltwater,2023-09-16,"Tngudden-Nya varvet - Clean Sweden",2,11,13,120.00,0.25,0.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315733,"Karlskrona Municipality, Sweden","Blekinge County, Sweden",Sweden,56.18829174138,15.593094041238,land,saltwater,2023-09-16,"Tilldelad strcka utgng frn studentviken, stdat bde norr och sderut. - Clean Sweden",5,15,20,120.00,0.25,0.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315734,"Gnosjö, Sweden","Jonkoping County, Sweden",Sweden,57.360604872667,13.750836787625,land,freshwater,2023-09-16,"Tllstorps Fritidsomrde, GKC Gymnasium - Clean Sweden",2,10,12,80.00,0.25,0.00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315735,"Smedjebacken Municipality, Sweden","Dalarna County, Sweden",Sweden,60.133541120375,15.570322232453,land,freshwater,2023-09-16,"Tolven, Stlringen, Centrum - Clean Sweden",2,10,12,105.00,0.25,0.00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315736,"Halmstad Municipality, Sweden","Halland County, Sweden",Sweden,56.843945329135,12.739545727095,land,saltwater,2023-09-17,"Tyludden-Tylbck - Clean Sweden",2,10,12,95.00,0.25,0.00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315737,"Västervik Municipality, Sweden","Kalmar County, Sweden",Sweden,58.030751052385,16.509635298289,land,freshwater,2023-09-16,"Utmed Storn frn Bergaskolan till Klosterkvarnen - Clean Sweden",4,16,20,125.00,0.25,0.00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315738,"Mjölby Municipality, Sweden","Östergötland County, Sweden",Sweden,58.392840231861,15.207517421012,land,freshwater,2023-09-17,"Utmed svartn och dess nromrde - Clean Sweden",3,20,23,160.00,0.25,0.00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315739,"Sotenäs Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.383849527596,11.266538212821,land,saltwater,2023-09-16,"Vjern - Clean Sweden",3,14,17,155.00,0.25,0.00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315740,"Tomelilla Municipality, Sweden","Skåne County, Sweden",Sweden,55.559083284829,13.960057864157,land,inland,2023-09-16,"Vlabcken med omgivningar, Skogsbacken, lngs v 11 - Clean Sweden",1,27,28,205.00,0.25,0.00,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315741,"Kungsbacka Municipality, Sweden","Halland County, Sweden",Sweden,57.475691920408,11.935800903754,land,saltwater,2023-09-16,"Vallda Rhagen Lddholmsviken - Clean Sweden",2,17,19,115.00,0.25,0.00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315742,"Halmstad Municipality, Sweden","Halland County, Sweden",Sweden,56.6637931279,12.83870723063,land,saltwater,2023-09-16,"Vstra stranden baksjn - Clean Sweden",2,15,17,130.00,0.25,0.00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315743,"Ängelholm Municipality, Sweden","Skåne County, Sweden",Sweden,56.318726883833,12.769831058622,land,saltwater,2023-09-17,"Vejbystrand - Clean Sweden",6,21,27,150.00,0.25,0.00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315744,"Ystad Municipality, Sweden","Skåne County, Sweden",Sweden,55.426906873105,13.815133473498,land,saltwater,2023-09-16,"Ystad smbtshamn till Lilleskog - Clean Sweden",5,17,22,125.00,0.25,0.00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321692,"Strömstad Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.951644331271,11.08704334109,land,saltwater,2023-07-27,"Rydde  - KNB",2,,2,154.35,0.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321694,"Strömstad Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.965855875261,11.077666373451,land,saltwater,2023-07-27,"Rydde  - KNB",4,,4,220.50,0.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
